product_id,product_name,main_category,sub_category,ratings,no_of_ratings,price
4cadf72b-2edb-433c-88ca-447186cc36fb,"Salt & Pepper Grinder Set of 2 - Refillable Mills & Shakers - Premium Gift Box Pack - For Pink Himalayan & Sea Salt, Black...",home & kitchen,Kitchen & Dining,4.4,"1,065",฿999
db6e1675-5597-4736-8eda-6e20c32ef335,Pyramid 8 Cavity Oval Shape Silicone molds/Mould for Soap Candle Making 90-100 Grams Approx (Random Color) (Pack of 1),home & kitchen,Kitchen & Dining,4.0,36,฿599
ea7a87e2-e086-4d94-9b67-d204eccb4dac,EEMWAY Cover with SHOESTAND (Compatible for 5-laier Foldable shoerack Size-L24xB12xH35inch),home & kitchen,Furniture,3.7,320,฿599
47bb882e-7ffa-4e8a-b365-3adc1017ab4b,"ZOSOE Multi-Purpose Laptop Desk for Study and Reading with Foldable Non-Slip Legs Reading Table Tray, Laptop Table, Laptop...",home & kitchen,Furniture,4.1,473,฿899
24e04f7b-c2d2-4d6a-9558-c1f2c99d6851,deeplax Stainless steels Square bathrooms Towel Holder/Rod/Stand/Hanger/Rail/bar/Robe/Rack/Bathroom Accessories/Chrome Fin...,home & kitchen,Kitchen & Dining,4.0,316,฿799
3aa1ac1c-379a-4647-9142-1bf7195ea5ef,FABULO Wooden Square Shaped Cube Wall Mounted Shelf Rack Decorative Wall Shelves for Living Room Bedroom Kitchen Floating ...,home & kitchen,Furniture,3.9,73,"฿1,999"
b7aa9da3-4ac9-404a-8e80-44ffb5636290,Beaver Hindz Premium Plastic Stool - Strong Support Stool for Bathroom / Kids Potty Training / Multipurpose (Coin Grey),home & kitchen,Furniture,4.2,"1,197","฿1,199"
fd440098-041d-4b05-bb17-bc6064e5351b,"HOKIPO Doormat for Home Entrance, Big Size 50x80cm, Geometric Grey (AR-4049-GMGRY)",home & kitchen,Furniture,4.2,17,฿999
e33a4496-a87c-4ff8-981e-186a886dd2ed,"Crystal Creek® Rio Revolving Adjustable Stool with Wheels (with Back Cushion, Black, Faux Leather)",home & kitchen,Furniture,4.2,6,"฿9,000"
e8a5ec29-c166-4614-9499-f1486e294d5f,KHANSAHEB Shoe Holder Plastic Double Deck Space Saving Rack Stand for Closet Organization Folding Slots Adjustable Organiz...,home & kitchen,Furniture,3.3,28,"฿1,299"
e6dc447e-21c0-4d36-8803-18e121caa8ae,"FORTUNE Multi-Purpose Wall Hung (Frosted) Glass Front Bathroom Shelf with Wall Brackets, Storage Holder, 12 x 6 Inch - Pac...",home & kitchen,Furniture,4.0,51,"฿2,499"
67742804-6f50-4de6-82bc-86a1a43f5320,VROKLA Lazy Susan 2 Tier Upgraded Non Skid 360° Rotating Organizer Rotating Tray for Kitchen Organizer Lazy Susan Organise...,home & kitchen,Kitchen & Dining,4.4,75,"฿1,499"
830ad321-ec42-43a9-921a-bfa279219b09,"Nayasa Plastic Floral Insulated Casserole - 1500ml, Beige",home & kitchen,Kitchen & Dining,4.2,860,฿755
6e0a76ce-9551-4f88-b946-eff4561a60c6,"Milton Solid Backrest Stool, Pink | Multipurpose Use for | Home| Living Room | Bedroom | Kitchen | Bathing | Sitting | Res...",home & kitchen,Furniture,3.9,65,฿750
d6618a93-ee4e-4155-bfd6-1c9515384dc1,HOKIPO® Magic Sticker Series Hair Dryer Stand with Extra Provision to Keep Toiletries (Model - AR2598),home & kitchen,Furniture,4.2,112,"฿1,499"
3ccbec51-7c92-49e2-9efa-7c522836d065,"Cute Critters 2 Pairs Easy to Use Training Chopsticks for Kids Children Adults,Reusable Trainer Chopstick(Random Color)",home & kitchen,Kitchen & Dining,4.2,453,฿999
f20a0bb6-5394-4db3-aa05-17e324ea18a7,PujaNPujari Wooden Holy Book Stand for Reading - Hand Craved Book Reading Stand (Length - 20 cm),home & kitchen,Furniture,4.0,3,฿699
1dab2247-27cc-4a57-810c-4b84998d51c9,"Milton Eminent 400 Thermosteel Water Bottle, 369 ml, Black",home & kitchen,Kitchen & Dining,4.3,340,฿955
89fdc9dc-0564-4e93-b416-1e24496dd1f3,ROAR WOOD Chair for Office Work at Home Mid Back Ergonomic Office Chair Study Chair Revolving Chair Computer Chair for Wor...,home & kitchen,Furniture,1.0,1,"฿12,000"
438c3f2c-195d-4fd4-82e3-237f146bf3a4,RSNR SPIN MOTOR BUSH/BREAK WHEEL BUSH/SLEEVE FOR SEMI AUTOMATIC WASHING MACHINE- SET OF 2,appliances,Washing Machines,4.0,1,฿299
d0a3a38c-9c52-4f4c-8c3e-b4691c4f766c,CRAFT D ARTS Art Solid sheesham Wood Bookshelf/Display Rack | Natural Finish,home & kitchen,Furniture,4.2,12,"฿5,000"
7bdeef23-8b94-4429-8e80-f81f5429f660,"TRIVAK Super Soft Silky Non-Slip Door Mat| Bedside Runner for Bedroom, Living Room| Half Sunflower Shape Bath mat| Floor R...",home & kitchen,Furniture,3.4,40,฿999
464bfde9-5c84-43ca-b2d6-d47271f5a4c7,"DDS Fream Decor Shoppee Beautiful End Table Coffee | Tables Simple Table Set of 2, Sofa Center Table Round with Wooden Dra...",home & kitchen,Furniture,,,"฿7,899"
33271748-1879-4d07-8e52-b3eecc815c2f,"Bhavyam antarpat Wedding Cloth held in Front of Groom Bride,Cotton antarpat for Wedding upanayan munj Marriage Ceremony Fu...",home & kitchen,Kitchen & Dining,4.5,19,"฿1,000"
45885f9c-1b69-4500-afed-45df5f47bcce,Adorn India Monteno Wooden 5 Seater 3-1-1 Sofa Set (Grey),home & kitchen,Furniture,4.2,52,"฿55,998"
b020312d-2222-4e4f-a147-3d0a7052df7e,"Amazon Brand - Solimo Stainless Steel Double Walled Insulated Curry Server Bowl, Set of 2 (500 Ml Each), Silver",home & kitchen,Kitchen & Dining,4.1,131,฿900
e51f7a84-909d-4d4e-b5cf-548054c47581,Klaxon Stainless Steel Glass Holder - Wine Glass Rack Holder Upside Down Glass Hanging Organizer for Kitchen - Bars - Pubs...,home & kitchen,Furniture,4.0,55,"฿1,698"
c75f2df6-d4e6-4cff-a093-7157d028908d,"SANWALSA Disposable Hard Paper Bowl, 180ml, Set of 50, Beige",home & kitchen,Kitchen & Dining,3.9,30,฿700
0b68e581-5c3f-4df8-89d1-6d482eaa60bf,"Samsung 253 L 2 Star Inverter Frost-Free Double Door Refrigerator (RT28T3822S8/HL, Elegant Inox(Light Doi Metal, Base Stan...",appliances,Refrigerators,4.1,27,"฿36,990"
7fc34213-6d51-4e3c-9182-f1e1e1d747f3,TDS PLUS WRAP Printed Food Wrapping Butter Paper Roll 1 Kg (100 Meter) (Pack of 1),home & kitchen,Kitchen & Dining,4.1,70,฿999
f782b6a6-8725-4548-9ab6-c006b5a9a285,Wofier Stainless Steel Ghee Pot/Oil Container with Spoon 2 pcs (250 ml),home & kitchen,Kitchen & Dining,4.6,2,฿499
8d6af2ad-4b86-4f5b-8ff1-08c35d0efe3a,BLUEWUD Noel Engineered Wood Square Shape Coffee Table/Centre Table with Storage (Wenge),home & kitchen,Furniture,4.0,529,"฿6,999"
5b3a3be8-9f52-4b2a-8ecb-1c0d58c89ce7,KC Aluminium Momos Steamer Diamm: 8 Inch with 4 Tier Capacity 5 litres,home & kitchen,Kitchen & Dining,3.8,698,"฿1,499"
67b089e7-7d08-4caa-98ca-fab097f59234,Embell Products Multi-Purpose Laptop Table/Study Table/Bed Table/Foldable and Portable Wooden/Writing Desk (Wooden) (Black...,home & kitchen,Furniture,3.5,10,"฿2,000"
d24491fb-373b-4da5-98e6-7e6f28085f51,"Kuber Industries Multipurpose Refrigerator Drawer Mat|Circle Design & Water Proof PVC Material|Size-48 cm x 33 cm ,Pack of...",home & kitchen,Kitchen & Dining,4.0,"4,663",฿638
5baac6c5-7971-4e3e-997e-1537f9a2349d,Status Nylon Digital Printed Kids Door Mats House Carpet for Playing Activity in Home (Multi-12),home & kitchen,Furniture,4.4,3,฿999
02e5d816-56ee-470e-b2a1-280e99f5f411,"NK-STORE Stainless Steel Oil Pourer/Dispenser, 1 Litres,",home & kitchen,Kitchen & Dining,3.8,40,฿899
f2e0572d-7be3-498e-865b-f853079a1a9d,"Ikeaa Tempered Glass Classic Deep Plates (White, 20 cm) - Pack of 6 Pieces.",home & kitchen,Kitchen & Dining,4.6,272,"฿1,499"
362ed0ae-22d2-4443-be7b-8157c9e3e538,|PACK OF 1|Silicone Funnel for Kitchen Use Oil Pouring | Sauce | Water | Juice | Silicone Round Funnel Multicolor||FUNNEL ...,home & kitchen,Kitchen & Dining,3.0,1,฿199
3e515e64-499b-45b1-90e4-b23e923a3845,@home By Nilkamal Gem 4 Seater Solid Wood Dining Set With Chairs in Cappucino Finish For Kitchen & Dining Room - Brown,home & kitchen,Furniture,3.7,597,"฿22,492"
60595b86-30fe-4eb2-aabd-5395f1b72ca2,"Tuelip Chai Bina Chain Kaha Re Printed Coffee Mug, Ceramic Printed Quotes Coffee Mug with Keychain, Birthday Gift for Husb...",home & kitchen,Kitchen & Dining,4.1,60,฿599
f954f04b-d41a-4814-9224-6ee5f4d1ed5b,"IKEA 803.999.63 Smaksinne Paper Napkin, Multicolor, Flower",home & kitchen,Kitchen & Dining,4.3,8,฿399
6589fca9-c53a-4cbc-8eef-7f467858e3e5,Z Wood Carving Wooden Wall Shelves | Corner Hanging Shelf for Living Room Stylish | Zig Zag Home Decor Floating Display Ra...,home & kitchen,Furniture,5.0,8,"฿1,999"
7d297554-85ca-45b1-aa6a-524743de9448,Wonderchef Forza 25 cm Cast-Iron Casserole with Lid | Pre-Seasoned Cookware | Induction Friendly | 4.7 L | 3.8 mm with Lif...,home & kitchen,Kitchen & Dining,4.0,99,"฿4,000"
bf4da7e2-f69c-4403-bd80-67fc8f3fd093,Amazon Brand - Solimo Water  Dispenser (7.5 L),home & kitchen,Kitchen & Dining,4.8,10,฿799
061bff3d-3635-4263-a0a5-ed1572812f66,"SALADAN Teapot with Stainless Steel Infuser & Lid, Glass Tea Kettle Stovetop Safe, Blooming & Loose Leaf Teapot [Completel...",home & kitchen,Kitchen & Dining,4.2,12,"฿1,299"
b931f273-189e-4188-ba36-04dd21cb14e5,"Vesta Homes Wooden Chopping Board/Cutting Board/Serving Tray for Kitchen Vegetables, Fruits & Cheese | Natural Acacia Wood...",home & kitchen,Kitchen & Dining,3.8,196,฿999
66ed160f-ca85-4c65-8575-95e279d81177,"Embassy Stainless Steel Mini Idli Plate, 2-Pieces, 18 Idlis/Plate",home & kitchen,Kitchen & Dining,3.6,404,฿400
b0769d05-e62a-4876-870c-f1a073a42d11,"Vidiem Gas Stove S3 225 A Tusker (Silver) | Stainless Steel 3 Burner Gas Stove | Manual Ignition | Safety, Reliability, Hi...",home & kitchen,Kitchen & Dining,4.4,123,"฿17,384"
0e55dc9d-1231-4b8e-b298-2da892b5bd5f,"HOKIPO Pvc Washable Table Mats For Dining Table - 45X30 Cm, Set Of 4 (Ar611, Polyvinyl Chloride)",home & kitchen,Kitchen & Dining,4.1,"1,363",฿599
d5fc4e2e-580a-4597-bb79-b0804eeba9b8,"Chair Garage Office Chair for Computer Table with Back Support, Adjustable Home Desk Study Chair AM44 (Polyurethane & Faux...",home & kitchen,Furniture,2.9,11,"฿12,000"
475a4bf3-2927-4088-aeb8-3d32368b0e8f,"Halder Jute Regular Indoor Outdoor D Shape Hanging Swing Chair (Cotton, White,Blue 150*65*72 cm)",home & kitchen,Furniture,4.1,65,"฿2,999"
1f3c0a90-256d-461c-97d4-125cd049483d,TAZLYN Microfiber Dish dry mat for kitchen utensils kitchen gadgets (50*38 PACK1) water absorbent mat drying mat for kitch...,home & kitchen,Kitchen & Dining,4.0,1,฿999
a0c0b7e3-ae91-4605-a324-8f79e033ce4b,"G Fine Furniture Solid Acacia Wood & Iron Coffee Table | Wooden Rectangle Center Table For Living Room, Drawing Room | Sma...",home & kitchen,Furniture,4.3,106,"฿10,239"
88024a0a-0431-469c-9bbf-80993f3c08df,"Kuber Industries Dining Table Cover 6 Seater|Table Cloth|Table Cover for Home, Restaurant|(Pink, White)",home & kitchen,Kitchen & Dining,4.0,512,฿469
2242e2a3-0b44-4855-b7e6-a54b7aa27884,Perfect Pricee Cake Decorating Set Frosting Icing Piping Bag Tips with Steel Nozzles Reusable and Washable -5 Piece & 1 Sp...,home & kitchen,Kitchen & Dining,3.8,478,฿399
35dfdf3d-bbf8-4f94-a61d-98460b1afc05,Homepixi Extra Large Silicone Ice Cube Tray with Lids (Set of 2),home & kitchen,Kitchen & Dining,4.3,108,"฿1,499"
e62883ff-ac62-49af-ad47-4eb25a9e6bd9,Thermomate MH 200 GM Digital Pocket Scale Digital Pocket Weighing Scale with Green Backlight,home & kitchen,Kitchen & Dining,4.6,3,฿999
f5a4b074-502d-4c44-a2d1-be699e90a572,Privesh Plastic-Stainless Steel Fruit & Vegetable 4 Stand Kitchen Trolley | Fruit Basket | Vegetable Basket | Onion Potato...,home & kitchen,Kitchen & Dining,4.3,22,"฿2,599"
7c292dd1-6e28-4465-bc59-833b782eef06,"Non-Stick Carbon Steel Round Pizza Pan Tray, Baking Dish for Oven Cake, Cookies (Black, 23 cm)",home & kitchen,Kitchen & Dining,5.0,1,฿999
0fd95145-8d89-42c0-891d-6f86d6198fb2,"SRG INFOTECH Small Tree Shape Wooden Book Shelf, Wood Display Unit | Floor Standing Bookcase",home & kitchen,Furniture,1.0,2,"฿6,999"
6dfb993d-b7e0-4ebc-90d4-5b2b3d4a1bf0,"Raxon Innovation Self-Adhesive Metal Bathroom Corner Rack Storage Shelves, Bathroom Storage Rack Corner, Black (Metal, Siz...",home & kitchen,Furniture,,,฿999
450813ec-0b64-45a4-b8e9-3c2e3ee16893,"Gold Bean Bag Filler 500 Gram, White, Gold0026_Beans_500Grams",home & kitchen,Furniture,3.5,33,"฿1,499"
da8a50b1-d805-4c5c-b935-bae4acced8cc,Niyam Heavy Duty Multipurpose Manual Stainless Steel Can Tin Bottle Opener Cutter with Strong Non Slip Handle (18 X 5.5 X ...,home & kitchen,Kitchen & Dining,3.7,179,฿799
e7b2fdb7-bd99-4dfb-bde5-2b4b09ef1fb2,JOYO 4side Locked Airtight Foodgrade Round Container 100 ml (Set of 6),home & kitchen,Kitchen & Dining,4.6,10,฿300
0ef5c272-4a1a-4315-9ad1-0ff8a6b85d1c,Hitachi Split Ac - 1.5 Ton Kiyora 5200Fx I Fresh Inverter - R32 - RSRG518FFEO (Gold),appliances,Air Conditioners,5.0,1,"฿71,900"
630a6cf4-eb78-4ed3-a71b-dfd2346278c5,INDIAN DECOR XL48320 Brown Wooden Bench with White Metal Frame 30D x 75 W x 40H - White,home & kitchen,Furniture,,,"฿9,999"
3d26b7f2-f272-4999-be8d-fa620e01e4bf,"Milton Elegance Jr. Inner Stainless Steel Casserole Gift Set of 3 (395 ml, 750 ml, 1.35 Litres), Cream | PU Insulated | BP...",home & kitchen,Kitchen & Dining,Get,FREE Delivery by Amazon,"฿1,299"
daefba28-b934-47a5-9b44-1fc106250d84,"EVEN Silicone Flat Pastry Cooking Oil Brush for Grilling, Tandoor and BBQ,Multipurpose Silicon Brush .(Multicolor) (2 Pieces)",home & kitchen,Kitchen & Dining,4.0,2,฿399
6a6a9a2e-b4a5-418e-844f-b90957a6ab3d,"Milton Copper Drinking Water Tumbler with Lid, 1 Piece, 480 ml, Assorted (Lid Color May Vary) | 100% Leak Proof | Office |...",home & kitchen,Kitchen & Dining,3.7,477,฿395
07ccfdf2-837d-4012-8aca-673376b12f4c,U-S-F BATH ACCESSORIES Elegance Stainless Steel Bathroom Corner Shelf/Kitchen Shelf/Bathroom Shelf and Rack/Wall Storage S...,home & kitchen,Furniture,4.1,"2,200","฿1,799"
5e5069a5-a781-4e23-8d4f-cf26f70a2f1f,PE® Vertical air-Conditioning Cover air-Conditioning Cylindrical Cabinet is not Used for General use (29),appliances,Refrigerators,,,"฿8,697"
f3ddf0a9-89d8-4ef0-9ea1-e8fff4204104,GRIVAN Multipurpose Stainless Steel Double Layer Shelf with Towel Rod I Multipurpose Wall Mount Bath Shelf Organizer l Bat...,home & kitchen,Furniture,4.0,47,"฿3,499"
2b61ca86-05dc-441c-83da-fe1448aef362,"CAROTE Non Stick Frying Pan, Nonstick Fry pan, Omlette Egg Pan, Granite pan for Cooking, 20cm",home & kitchen,Kitchen & Dining,4.3,"7,310","฿1,199"
88d25fbf-099f-4238-a069-f83e0d677bb5,Unique home Wooden Stool with Storage multipuropse Flip-Flop Cabinet / footrest Stool for Living Room / Bedside Table for ...,home & kitchen,Furniture,3.3,24,"฿4,000"
b8c81ba9-234e-4b6d-b915-5bc60b833e9a,FunSiper Garden Umbrella Outdoor Big Size Maroon Color With Stand 44In Waterproof/Sun lite Proof Super Cloth Patio Garden ...,home & kitchen,Furniture,3.8,15,"฿3,999"
cc5148f5-653d-490d-9abd-c9c0edc66017,Voltas Split Air Conditioner,appliances,Air Conditioners,3.2,9,"฿61,990"
7c5058dc-24e0-44d3-86ee-ec3ee3a7694a,"Genuine Decor 18 Inch Sheesham Wood Floating Shelves for Wall Set of 3, Rustic Wall Mounted Ledge Shelf for Bathroom, Bedr...",home & kitchen,Furniture,4.2,792,"฿4,999"
a22cf12d-7053-47fa-b229-1b37c5733b31,"Douceur Furnitures Solid Sheesham Wood Wooden Frame Two 2 Seater Sofa Cum Bed for Living Room,Hotels,Apartment & Hall | Fi...",home & kitchen,Furniture,,,"฿59,999"
307eb35f-f4a4-41e7-91ec-1909cee7b3eb,BULKHUNT Mini Foldable high-Frequency Vibration Washing Machine | Portable Washing Machine - Ultrasonic Cleaning Machine |...,appliances,Washing Machines,Get,Only 1 left in stock.,"฿4,999"
f65c4706-c7b3-4203-98e5-3fdfe02b031c,"DeckUp Zeus Engineered Wood Study & Computer Table and Office Desk (White, Matte Finish)",home & kitchen,Furniture,4.5,286,"฿13,000"
b496e2e8-f0de-4b71-a4ce-59a0e4c644ea,BURAM Iron Handmade Plane Fry Kadhai/Pan - Lokhandi Kadai for Cooking and Deep Frying - Pure Iron Tadka Bowl – Wagar Bowl...,home & kitchen,Kitchen & Dining,3.6,107,฿599
8597240e-cdae-4ea6-84d8-5f47d99a0f4c,"Milton Thermosteel Carafe 24 Hours Hot or Cold Tea/Coffee Pot, 2000 ml, Silver - Stainless Steel",home & kitchen,Kitchen & Dining,4.1,"15,610","฿2,240"
9a66e082-dd4c-4e61-acd9-6587c79c2859,HOWNICE Door MAT from Super Store Stylish Thick Anti Slip Anti Skid Cotton Door mat Main Door Indoor Home Entrance Soft Fo...,home & kitchen,Furniture,3.2,6,"฿1,299"
496262cc-2f44-48a5-aedb-4dbcd20409a8,Black liger SURAKSHA Reinforced Steel Wire Lpg Hose-Gas Pipe 3m ISI Marked,home & kitchen,Kitchen & Dining,4.1,79,฿595
7d9729ed-a3ef-4d92-bbe7-0d629989aeab,Nilkamal Freedom FMDR1CE Plastic Storage Cabinet with 1 Drawer Space & Clothes Organizer | Shelves| Wardrobe|Living Room |...,home & kitchen,Furniture,4.0,"1,607","฿7,700"
1e6e8833-0cf2-43da-a2da-e9614f94dacb,"Prestige Omega Deluxe Granite Milk Pan with Lid, 16cm",home & kitchen,Kitchen & Dining,4.1,615,"฿1,220"
170e2518-9531-4618-ab4b-9e3a7758e6b8,DDS Dream Decor Shoppee Foldable Round Shaped Side Table/Tea Coffee Breakfast Table (Walnut),home & kitchen,Furniture,4.4,168,"฿2,999"
3dc1d59e-e077-4d99-88ae-8d480375fc3c,Kingsman Store Beautiful Antique Wooden Folding Side Table (Brown) Mango Wooden Contemporary Antique Finish Foldable Side ...,home & kitchen,Furniture,3.0,6,฿800
3fa63567-951c-4e31-bf37-02bf82b1a3b1,Zeinwap Matte Black Towel Ring - Modern Hand Towel Holder for Bathroom Wall - SUS304 Stainless Steel Bathroom Towel Rack -...,home & kitchen,Furniture,4.0,2,฿899
6e7bbaa9-90f3-402e-9ada-cc1bf6b7c952,Chhaap I Purple You Cushion 12x12 with Filler Bts Sipper 600ml Water Bottle Bts Ceramic Black Mug Signature Mug Army Bts C...,home & kitchen,Kitchen & Dining,4.2,"1,294","฿1,199"
6332ef49-fd34-476d-bf3e-8d2177ac3a66,"E-COSMOS Plastic Square 7 Sections Multipurpose Masala Rangoli Dabba Box Set, Spice Box Set - Brown (Masala Box - 7 in 1)",home & kitchen,Kitchen & Dining,4.3,985,฿149
51c04c37-f2a2-4440-ac4a-80356fa91d12,SignoraWare Stainless Steel Stylish Sipper with Lid | Air Tight Leak Proof Glass Tumblers/Sippers for Office Gym Yoga Hiki...,home & kitchen,Kitchen & Dining,3.9,111,฿330
78b47cc9-72cf-4dce-9dd7-a7ea25c03f58,"Hawkins Safety Valve for all Hawkins Pressure Cookers from 1.5 Litre to 14 Litre, Black, Standard (HSFValce)",home & kitchen,Kitchen & Dining,4.1,981,฿35
45b5922a-4d6e-4187-b0d2-d9605950aa1b,"AKURA, Floor Protector Square Rubber Cap /Bush/Shoes for Furniture Feet Chair Table (Size - 25 x 25mm / 1"" x 1"") Pack of 8",home & kitchen,Furniture,4.2,351,฿290
06399716-c378-41e9-b8d8-f14dc77f33c5,"Garden Basket Wine Bottle Stand Statue, Glass Holder Showpiece (Big Size 21 X 17 X 10 cm, Polyresin, Multicolor) (Wine Bot...",home & kitchen,Furniture,3.8,20,"฿1,699"
987ff431-5bb6-43d2-bf4c-c84a5f0adc08,"Furniture Cafe Wooden TV Cabinet Wall Shelves, Set Top Box Stand TV Stand Wall Shelf for Living Room Stylish Hanging Rack ...",home & kitchen,Furniture,3.9,184,"฿3,000"
4fb60780-aa18-47c7-82fc-1a976d26d7d6,"Borosil Hydra Aquasoul Steel Water Bottle, Stainless Steel Water Bottles, Double Wall Vacuum Insulated Flask Bottle, 600 m...",home & kitchen,Kitchen & Dining,4.3,36,฿895
a95d9e46-aad2-499f-b2b9-c89165ee846a,CR18 COLLECTION Chakla Belan and Tawa Stand for Kitchen - 100% Rust-Free Stainless Steel Rolling Pin Board Holder Wall Mou...,home & kitchen,Kitchen & Dining,4.1,76,฿699
761c950b-c712-462d-82f3-48cad3b904e9,"Amazon Brand - Solimo Rubber & Polyvinyl Chloride Modern Anti Slip Door Mat (Grey, 24""x48"", Large Size )",home & kitchen,Furniture,4.0,129,"฿1,200"
e38e6e85-1f3c-4a2a-8596-a0b924b460fa,Blendmix Cotton Round Roti Cover|Chapati Covers|Roti Rumal|Traditional Roti Rumals | Traditional Rumals to Keep Roti/Chapa...,home & kitchen,Kitchen & Dining,4.0,147,฿299
067e3110-7097-4af5-b848-0243b19964d4,"Indigo interiors Wooden Long Bar High Stool for Home | Kitchen Stool | Sheesham Wood, Natural Brown Teak Finish",home & kitchen,Furniture,4.2,22,"฿6,999"
15152c08-968b-47ab-8f77-9bc96f936b94,Decorcrafts® 12 Piece Set Cake Decorating Set Frosting Icing Piping Bag Tips with Steel Nozzles. Reusable & Washable,home & kitchen,Kitchen & Dining,3.5,"1,299",฿499
dde68452-454b-49e8-9aae-b3abf3572dc7,"Arcanine Ergonomic Foot Rest - Fits Under Desk, Non-Slip Massage Surface, Black - Footrest Helps Support Your Legs & Feet...",home & kitchen,Furniture,5.0,1,"฿1,999"
3db0f7d8-d795-4dc8-aa8a-266d767fec85,Nilkamal CHR2005 Plastic Mid Back Chair | Chairs for Home| Dining Room| Bedroom| Kitchen| Living Room| Office - Outdoor - ...,home & kitchen,Furniture,3.7,230,"฿1,599"
f6bbcd2b-7017-4f0c-bfb4-8296316a9c6b,Nayasa Aasan 105 Plastic Patla (Blue) (42 cm x29 cm x10 cm),home & kitchen,Kitchen & Dining,3.6,91,฿385
04298ad8-a13b-4139-857b-2e191c525ba7,"4square Wood Chapati Roti Paratha Puri Box Casserole Wooden Roti Box roti Dabba Wooden Striped Casserole (1.5L, Dark Brown)",home & kitchen,Kitchen & Dining,4.2,234,"฿1,999"
0bebd6de-76fc-4eeb-b86d-4a6c145c4866,"Amazon Brand - Solimo Stainless Steel Inner Casserole (Pink Silver, 450/900/1450 ml) -Set of 3",home & kitchen,Kitchen & Dining,3.9,472,"฿1,300"
7c5ffb74-62ac-44be-aba7-bd59127c2497,TALLIN 2 Pieces Spoon Art Themed Kitchen Mats and Rug Set Kitchen Floot Mat - 60x40cm+40x120cm (Go Fresh Kitchen),home & kitchen,Kitchen & Dining,3.5,48,"฿1,999"
6c0faeb8-40de-45ee-aef1-cfbcc1be76ac,patel enterprise CRIYALE Basting Brush Set Silicone Pastry Brush Oil Pot with Brush (1 PC;Green),home & kitchen,Kitchen & Dining,4.0,184,฿899
14ff32b5-9a71-49be-83c3-c1b0d44edd48,RKPM Plastic Large Dish Drainer Tray (Blue),home & kitchen,Kitchen & Dining,4.1,447,฿999
